"age";"workclass";"fnlwgt";"education";"education-num";"marital-status";"occupation";"relationship";"race";"sex";"capital-gain";"capital-loss";"hours-per-week";"native-country";"label"
66;"State-gov";71075;"Some-college";10;"Divorced";"Exec-managerial";"Not-in-family";"White";"Female";0;0;55;"United-States";0
26;"Private";208326;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";3942;0;45;"United-States";0
31;"Local-gov";149184;"Bachelors";13;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;97;"United-States";1
32;"Private";86808;"Some-college";10;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;38;"United-States";0
18;"?";184101;"Some-college";10;"Never-married";"?";"Own-child";"White";"Male";0;0;25;"United-States";0
73;"Local-gov";181902;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;10;"Poland";1
46;"Private";180695;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;40;"United-States";0
39;"Private";49308;"Bachelors";13;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;40;"United-States";0
38;"Local-gov";216129;"Some-college";10;"Married-spouse-absent";"Exec-managerial";"Unmarried";"Black";"Female";0;0;35;"United-States";0
19;"Private";225294;"HS-grad";9;"Never-married";"Other-service";"Own-child";"Black";"Female";0;0;40;"United-States";0
46;"Private";128796;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;44;"United-States";1
62;"Private";91433;"10th";6;"Divorced";"Prof-specialty";"Unmarried";"White";"Female";0;0;40;"United-States";0
45;"Private";214627;"Doctorate";16;"Widowed";"Prof-specialty";"Unmarried";"White";"Male";15020;0;40;"Iran";1
25;"Private";34541;"Assoc-voc";11;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";0;0;36;"Canada";0
22;"Private";412156;"Some-college";10;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;40;"United-States";0
23;"Private";126945;"Some-college";10;"Never-married";"Prof-specialty";"Not-in-family";"White";"Male";0;0;25;"United-States";0
21;"Private";88926;"Some-college";10;"Never-married";"Prof-specialty";"Own-child";"White";"Male";0;0;10;"United-States";0
29;"Private";191535;"HS-grad";9;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;60;"United-States";0
22;"?";31102;"Some-college";10;"Never-married";"?";"Own-child";"Asian-Pac-Islander";"Female";0;0;4;"South";0
31;"Private";198069;"HS-grad";9;"Never-married";"Other-service";"Own-child";"White";"Male";0;0;24;"United-States";0
51;"Private";231181;"Some-college";10;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Male";0;0;21;"United-States";0
32;"Private";94235;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";1
33;"Private";111567;"Assoc-voc";11;"Never-married";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
34;"Local-gov";51543;"Some-college";10;"Never-married";"Other-service";"Not-in-family";"White";"Male";0;0;48;"United-States";0
22;"Private";207782;"Assoc-acdm";12;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;20;"United-States";0
28;"Private";203710;"Bachelors";13;"Never-married";"Machine-op-inspct";"Not-in-family";"White";"Male";0;0;40;"United-States";0
56;"Local-gov";212864;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";1
21;"Private";209067;"HS-grad";9;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;40;"United-States";0
54;"Private";271160;"Assoc-voc";11;"Widowed";"Exec-managerial";"Not-in-family";"White";"Female";0;0;40;"United-States";0
38;"Private";203761;"Assoc-voc";11;"Never-married";"Tech-support";"Not-in-family";"White";"Female";2354;0;40;"United-States";0
69;"Self-emp-not-inc";185039;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";9386;0;12;"United-States";1
60;"Local-gov";313852;"Masters";14;"Divorced";"Prof-specialty";"Not-in-family";"White";"Female";0;0;25;"United-States";0
45;"Federal-gov";98524;"Assoc-acdm";12;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;40;"United-States";1
28;"Private";51672;"HS-grad";9;"Never-married";"Craft-repair";"Not-in-family";"White";"Male";0;0;35;"United-States";0
43;"Private";173316;"Assoc-acdm";12;"Divorced";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
34;"Private";381153;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
29;"Private";197565;"Assoc-voc";11;"Never-married";"Adm-clerical";"Own-child";"White";"Female";0;0;35;"United-States";0
25;"Private";345121;"10th";6;"Separated";"Other-service";"Own-child";"White";"Female";0;0;25;"United-States";0
31;"Private";176711;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;38;"United-States";0
17;"Private";286960;"11th";7;"Never-married";"Prof-specialty";"Own-child";"White";"Male";0;0;40;"United-States";0
54;"Private";185407;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";7688;0;40;"United-States";1
42;"Private";178134;"Some-college";10;"Divorced";"Adm-clerical";"Not-in-family";"White";"Female";0;0;30;"United-States";0
25;"Private";144478;"Some-college";10;"Never-married";"Other-service";"Own-child";"White";"Male";0;0;40;"Poland";0
63;"?";221592;"HS-grad";9;"Married-civ-spouse";"?";"Husband";"White";"Male";0;0;40;"United-States";1
29;"Private";135296;"Bachelors";13;"Never-married";"Exec-managerial";"Not-in-family";"White";"Female";0;2258;45;"United-States";1
35;"?";103710;"Bachelors";13;"Divorced";"?";"Unmarried";"White";"Female";0;0;16;"?";0
34;"Private";302770;"Some-college";10;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;60;"United-States";0
42;"Private";42346;"HS-grad";9;"Widowed";"Exec-managerial";"Not-in-family";"Black";"Female";0;0;35;"United-States";0
38;"Federal-gov";65706;"Some-college";10;"Divorced";"Exec-managerial";"Unmarried";"White";"Female";0;0;38;"United-States";0
23;"Private";189461;"HS-grad";9;"Never-married";"Sales";"Other-relative";"White";"Male";0;0;55;"United-States";0
90;"Private";206667;"Masters";14;"Married-civ-spouse";"Prof-specialty";"Wife";"White";"Female";0;0;40;"United-States";1
31;"Private";176969;"Bachelors";13;"Never-married";"Exec-managerial";"Not-in-family";"White";"Male";0;0;55;"United-States";0
62;"Self-emp-not-inc";162249;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;30;"United-States";0
23;"Private";419554;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;54;"United-States";0
30;"Private";144064;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;62;"United-States";0
27;"Self-emp-not-inc";365110;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";0;0;20;"United-States";0
54;"?";196975;"HS-grad";9;"Divorced";"?";"Other-relative";"White";"Male";0;0;45;"United-States";0
26;"Private";172230;"HS-grad";9;"Never-married";"Adm-clerical";"Not-in-family";"White";"Male";0;0;40;"United-States";0
21;"Self-emp-not-inc";318987;"Assoc-voc";11;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;40;"United-States";0
38;"Private";103408;"Masters";14;"Married-civ-spouse";"Exec-managerial";"Husband";"Black";"Male";0;0;40;"?";0
51;"Self-emp-not-inc";35295;"HS-grad";9;"Never-married";"Farming-fishing";"Unmarried";"White";"Male";0;0;45;"United-States";0
30;"Self-emp-not-inc";45796;"Some-college";10;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";0
28;"Private";173673;"5th-6th";3;"Never-married";"Other-service";"Not-in-family";"White";"Female";0;0;40;"Mexico";0
19;"Private";227491;"HS-grad";9;"Never-married";"Sales";"Not-in-family";"Asian-Pac-Islander";"Female";0;0;40;"United-States";0
30;"State-gov";180283;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"Black";"Female";0;0;40;"United-States";0
52;"Self-emp-not-inc";189216;"HS-grad";9;"Divorced";"Transport-moving";"Not-in-family";"White";"Male";0;0;65;"United-States";0
46;"Private";101455;"HS-grad";9;"Married-civ-spouse";"Adm-clerical";"Wife";"White";"Female";0;0;40;"United-States";0
52;"Private";138497;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;45;"United-States";1
64;"Private";151540;"11th";7;"Widowed";"Tech-support";"Unmarried";"White";"Female";0;0;16;"United-States";0
55;"Private";66356;"HS-grad";9;"Separated";"Handlers-cleaners";"Unmarried";"White";"Male";0;0;40;"United-States";0
47;"Self-emp-not-inc";145290;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;2415;50;"United-States";1
34;"Self-emp-not-inc";313729;"Some-college";10;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";0;0;50;"United-States";0
64;"Private";174826;"HS-grad";9;"Divorced";"Machine-op-inspct";"Not-in-family";"White";"Female";0;0;40;"United-States";0
33;"Private";149184;"HS-grad";9;"Never-married";"Prof-specialty";"Not-in-family";"White";"Male";0;0;60;"United-States";1
35;"Private";270572;"Bachelors";13;"Divorced";"Prof-specialty";"Not-in-family";"White";"Female";0;0;40;"United-States";1
39;"Private";202950;"Bachelors";13;"Never-married";"Exec-managerial";"Not-in-family";"White";"Male";0;0;45;"United-States";0
46;"Local-gov";124071;"Masters";14;"Divorced";"Exec-managerial";"Unmarried";"White";"Female";0;0;65;"United-States";1
49;"Private";31267;"7th-8th";4;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
43;"Local-gov";159449;"Some-college";10;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";0
25;"Private";31350;"HS-grad";9;"Never-married";"Handlers-cleaners";"Not-in-family";"White";"Male";0;0;60;"England";0
29;"Private";115064;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"White";"Male";0;0;40;"United-States";0
53;"Private";169182;"10th";6;"Married-spouse-absent";"Machine-op-inspct";"Not-in-family";"White";"Female";0;0;40;"Columbia";0
23;"Private";109430;"HS-grad";9;"Never-married";"Other-service";"Not-in-family";"White";"Female";0;0;40;"United-States";0
41;"Private";344624;"Bachelors";13;"Divorced";"Exec-managerial";"Not-in-family";"White";"Male";0;0;50;"United-States";1
51;"Federal-gov";223206;"Doctorate";16;"Married-civ-spouse";"Prof-specialty";"Husband";"Asian-Pac-Islander";"Male";15024;0;40;"Vietnam";1
44;"Private";242861;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"White";"Male";0;0;40;"United-States";0
30;"Private";164190;"Assoc-voc";11;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";5178;0;52;"United-States";1
17;"?";144114;"10th";6;"Never-married";"?";"Own-child";"White";"Male";0;0;40;"United-States";0
36;"Private";348022;"10th";6;"Married-civ-spouse";"Other-service";"Wife";"White";"Female";0;0;24;"United-States";0
32;"Private";168906;"Assoc-acdm";12;"Never-married";"Adm-clerical";"Not-in-family";"White";"Female";0;0;40;"United-States";0
30;"State-gov";231043;"Assoc-voc";11;"Married-civ-spouse";"Protective-serv";"Husband";"White";"Male";0;0;40;"United-States";0
28;"Local-gov";100270;"Bachelors";13;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;40;"United-States";0
56;"State-gov";153451;"Some-college";10;"Divorced";"Adm-clerical";"Not-in-family";"White";"Female";0;0;35;"United-States";0
30;"Private";101345;"Bachelors";13;"Married-civ-spouse";"Sales";"Wife";"White";"Female";3103;0;55;"United-States";1
36;"Private";58343;"Bachelors";13;"Married-civ-spouse";"Tech-support";"Husband";"White";"Male";3103;0;42;"United-States";1
30;"Private";277314;"HS-grad";9;"Separated";"Machine-op-inspct";"Not-in-family";"Black";"Male";0;0;40;"United-States";0
33;"Local-gov";198183;"Bachelors";13;"Never-married";"Prof-specialty";"Not-in-family";"White";"Female";0;0;50;"United-States";1
32;"Self-emp-not-inc";115066;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;60;"United-States";1
21;"Private";108687;"Some-college";10;"Never-married";"Sales";"Own-child";"White";"Female";0;0;40;"United-States";0
17;"Private";151141;"12th";8;"Never-married";"Sales";"Own-child";"White";"Male";0;0;20;"United-States";0
35;"Private";241998;"HS-grad";9;"Never-married";"Sales";"Not-in-family";"White";"Male";4787;0;40;"United-States";1
33;"Private";194901;"Assoc-voc";11;"Separated";"Craft-repair";"Not-in-family";"White";"Male";0;2444;42;"United-States";1
45;"Private";151627;"Some-college";10;"Divorced";"Adm-clerical";"Unmarried";"White";"Female";0;0;45;"United-States";0
48;"Private";373366;"1st-4th";2;"Married-civ-spouse";"Farming-fishing";"Husband";"White";"Male";3781;0;50;"Mexico";0
56;"Private";91262;"HS-grad";9;"Married-civ-spouse";"Transport-moving";"Husband";"Asian-Pac-Islander";"Male";0;0;45;"United-States";0
69;"Private";185691;"11th";7;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;20;"United-States";0
41;"Private";349703;"Assoc-acdm";12;"Married-civ-spouse";"Farming-fishing";"Husband";"Asian-Pac-Islander";"Male";0;0;40;"United-States";0
69;"?";248248;"1st-4th";2;"Married-civ-spouse";"?";"Husband";"Asian-Pac-Islander";"Male";0;0;34;"Philippines";0
51;"Private";161482;"HS-grad";9;"Divorced";"Other-service";"Unmarried";"White";"Female";0;0;38;"United-States";0
48;"Private";440706;"7th-8th";4;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;40;"United-States";1
40;"Private";205047;"HS-grad";9;"Married-spouse-absent";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";1
30;"Self-emp-inc";178383;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"Black";"Male";0;0;70;"United-States";0
40;"Private";205706;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Wife";"White";"Female";0;0;40;"United-States";0
18;"Private";138557;"11th";7;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;40;"United-States";0
43;"Local-gov";214242;"Some-college";10;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";1
37;"Private";123833;"Some-college";10;"Never-married";"Sales";"Not-in-family";"White";"Male";0;0;60;"United-States";0
69;"State-gov";50468;"Prof-school";15;"Married-civ-spouse";"Adm-clerical";"Husband";"White";"Male";0;0;34;"United-States";1
24;"Private";221955;"Bachelors";13;"Married-civ-spouse";"Sales";"Other-relative";"White";"Male";0;0;40;"United-States";0
61;"Federal-gov";181081;"HS-grad";9;"Divorced";"Adm-clerical";"Own-child";"Black";"Female";0;0;20;"United-States";0
19;"Private";262601;"HS-grad";9;"Never-married";"Other-service";"Own-child";"White";"Female";0;0;14;"United-States";0
67;"?";243256;"9th";5;"Married-civ-spouse";"?";"Husband";"White";"Male";0;0;15;"United-States";0
26;"Private";245628;"11th";7;"Never-married";"Handlers-cleaners";"Unmarried";"White";"Male";0;0;20;"United-States";0
46;"Federal-gov";233555;"HS-grad";9;"Divorced";"Adm-clerical";"Unmarried";"Black";"Female";0;0;40;"?";0
26;"Private";136309;"Bachelors";13;"Never-married";"Other-service";"Not-in-family";"White";"Male";0;0;40;"United-States";0
23;"Private";250743;"Some-college";10;"Divorced";"Adm-clerical";"Not-in-family";"Black";"Male";0;0;40;"United-States";0
36;"Private";257942;"HS-grad";9;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;40;"United-States";0
38;"Private";220237;"Assoc-voc";11;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"?";1
51;"Private";49017;"HS-grad";9;"Widowed";"Other-service";"Not-in-family";"White";"Female";0;0;24;"United-States";0
45;"Private";195554;"HS-grad";9;"Married-civ-spouse";"Machine-op-inspct";"Husband";"White";"Male";0;0;45;"United-States";1
58;"Private";225394;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;1902;40;"United-States";0
38;"Private";150057;"HS-grad";9;"Never-married";"Handlers-cleaners";"Not-in-family";"White";"Male";0;0;40;"United-States";0
62;"Local-gov";151369;"HS-grad";9;"Never-married";"Craft-repair";"Not-in-family";"White";"Male";0;0;40;"United-States";0
44;"Private";215304;"Bachelors";13;"Married-civ-spouse";"Prof-specialty";"Husband";"White";"Male";0;0;45;"United-States";1
25;"Self-emp-not-inc";113948;"Assoc-voc";11;"Married-civ-spouse";"Other-service";"Wife";"White";"Female";0;0;45;"United-States";0
20;"Private";54012;"HS-grad";9;"Never-married";"Handlers-cleaners";"Own-child";"White";"Male";0;0;40;"United-States";0
42;"Private";166740;"Bachelors";13;"Divorced";"Prof-specialty";"Not-in-family";"White";"Male";0;0;40;"United-States";0
58;"Private";247276;"7th-8th";4;"Widowed";"Other-service";"Not-in-family";"Other";"Female";0;0;30;"United-States";0
51;"Self-emp-not-inc";115851;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
54;"Private";163894;"Some-college";10;"Married-civ-spouse";"Handlers-cleaners";"Husband";"Black";"Male";0;0;40;"United-States";0
33;"Private";214635;"HS-grad";9;"Married-civ-spouse";"Exec-managerial";"Husband";"Black";"Male";0;0;50;"United-States";0
54;"Private";176681;"HS-grad";9;"Married-civ-spouse";"Adm-clerical";"Husband";"Black";"Male";0;0;20;"United-States";0
48;"Self-emp-not-inc";32825;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
39;"Private";287306;"Some-college";10;"Separated";"Adm-clerical";"Unmarried";"Black";"Female";0;0;40;"United-States";0
90;"Federal-gov";195433;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;30;"United-States";0
55;"Private";56645;"Bachelors";13;"Widowed";"Farming-fishing";"Own-child";"Asian-Pac-Islander";"Male";0;0;40;"United-States";0
67;"Self-emp-not-inc";345236;"Bachelors";13;"Married-civ-spouse";"Exec-managerial";"Husband";"White";"Male";0;0;55;"United-States";0
48;"Private";54744;"HS-grad";9;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;40;"United-States";0
41;"Private";206948;"Bachelors";13;"Married-civ-spouse";"Sales";"Husband";"White";"Male";0;0;40;"United-States";1
37;"?";172256;"Some-college";10;"Married-civ-spouse";"?";"Husband";"White";"Male";0;0;20;"United-States";0
26;"Private";175789;"HS-grad";9;"Divorced";"Handlers-cleaners";"Own-child";"White";"Female";0;0;40;"United-States";0
58;"Private";127264;"10th";6;"Married-civ-spouse";"Craft-repair";"Husband";"White";"Male";0;0;50;"United-States";0
